11,35,70,105,140,175,595,245,280,315,350,385,420,455,490,525,560,210,630,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,2,6,7,8,15,0,-1,17,0,17,swap beers[8] and beers[15]
12,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,1,6,7,8,15,0,-1,17,0,17,
15,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,1,6,7,8,15,0,-1,17,0,17,
4,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,1,6,7,8,15,0,-1,17,0,17,
5,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,1,6,6,6,6,6,6,6,7,9,15,0,-1,17,0,17,beers[9] < pivot
5,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,1,6,6,6,6,6,6,7,10,15,0,-1,17,0,17,beers[10] < pivot
5,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,1,6,6,6,6,6,7,11,15,0,-1,17,0,17,beers[11] < pivot
5,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,6,1,6,6,6,6,7,12,15,0,-1,17,0,17,beers[12] < pivot
5,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,6,6,1,6,6,6,7,13,15,0,-1,17,0,17,beers[13] < pivot
5,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,2,6,6,6,6,6,1,6,6,7,14,15,0,-1,17,0,17,beers[14] < pivot
6,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,7,15,15,0,-1,17,0,17,beers[15] >= pivot
9,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,1,6,6,6,6,6,2,6,6,7,15,14,0,-1,17,0,17,beers[14] <= pivot
10,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,1,6,6,6,6,6,2,6,6,7,15,14,0,-1,17,0,17,i >= j
18,35,70,105,140,175,595,245,280,560,350,385,420,455,490,525,315,210,630,6,6,6,6,6,6,6,6,1,6,6,6,6,6,2,6,6,7,15,14,0,-1,17,0,17,swap beers[15] and pivot
19,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,6,6,6,7,6,6,6,6,6,2,6,6,1,15,14,0,-1,17,0,17,
20,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,1,6,6,7,6,6,6,6,6,2,6,6,6,16,14,0,-1,17,0,17,
23,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,1,6,6,7,6,6,6,6,6,2,6,6,6,16,14,0,-1,17,0,17,
26,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,1,6,6,7,6,6,6,6,6,2,6,6,6,16,14,16,-1,17,0,17,left quicksort(0, 14)
0,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,1,6,6,7,6,6,6,6,6,2,6,6,6,16,14,16,-1,17,0,17,
2,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,1,6,6,7,6,6,6,6,6,2,6,6,6,16,14,16,-1,17,0,17,
3,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,0,6,6,0,6,6,6,6,6,2,6,6,0,-1,14,16,-1,14,0,14,
4,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,6,6,6,6,6,0,6,6,0,6,6,6,6,6,2,6,6,0,-1,14,16,-1,14,0,14,
6,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,1,6,6,6,6,0,6,6,0,6,6,6,6,6,2,6,6,0,0,14,16,-1,14,0,14,beers[0] >= pivot
7,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,1,6,6,6,6,0,6,6,0,6,6,6,6,2,7,6,6,0,0,13,16,-1,14,0,14,beers[13] > pivot
7,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,1,6,6,6,6,0,6,6,0,6,6,6,2,6,7,6,6,0,0,12,16,-1,14,0,14,beers[12] > pivot
9,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,1,6,6,6,6,0,6,6,0,6,6,2,6,6,7,6,6,0,0,11,16,-1,14,0,14,beers[11] <= pivot
11,35,70,105,140,175,595,245,280,630,350,385,420,455,490,525,315,210,560,1,6,6,6,6,0,6,6,0,6,6,2,6,6,7,6,6,0,0,11,16,-1,14,0,14,swap beers[0] and beers[11]
12,420,70,105,140,175,595,245,280,630,350,385,35,455,490,525,315,210,560,2,6,6,6,6,0,6,6,0,6,6,1,6,6,7,6,6,0,0,11,16,-1,14,0,14,
15,420,70,105,140,175,595,245,280,630,350,385,35,455,490,525,315,210,560,2,6,6,6,6,0,6,6,0,6,6,1,6,6,7,6,6,0,0,11,16,-1,14,0,14,
16,420,70,105,140,175,595,245,280,630,350,385,35,455,490,525,315,210,560,2,6,6,6,6,0,6,6,0,6,6,1,6,6,7,6,6,0,0,11,16,-1,13,0,14,beers[11] = pivot; swap beers[11] & beers[13]
17,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,6,6,6,6,0,6,6,0,6,6,1,6,2,7,6,6,0,0,11,16,-1,13,0,14,
4,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,6,6,6,6,0,6,6,0,6,6,1,6,2,7,6,6,0,0,11,16,-1,13,0,14,
6,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,1,6,6,6,0,6,6,0,6,6,6,6,2,7,6,6,0,1,11,16,-1,13,0,14,beers[1] >= pivot
7,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,1,6,6,6,0,6,6,0,6,2,6,6,6,7,6,6,0,1,10,16,-1,13,0,14,beers[10] > pivot
7,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,1,6,6,6,0,6,6,0,2,6,6,6,6,7,6,6,0,1,9,16,-1,13,0,14,beers[9] > pivot
9,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,1,6,6,6,0,6,6,0,6,6,6,6,6,7,2,6,0,1,8,16,-1,13,0,14,beers[8] <= pivot
11,490,70,105,140,175,595,245,280,630,350,385,35,455,420,525,315,210,560,6,1,6,6,6,0,6,6,0,6,6,6,6,6,7,2,6,0,1,8,16,-1,13,0,14,swap beers[1] and beers[8]
12,490,315,105,140,175,595,245,280,630,350,385,35,455,420,525,70,210,560,6,2,6,6,6,0,6,6,0,6,6,6,6,6,7,1,6,0,1,8,16,-1,13,0,14,
13,490,315,105,140,175,595,245,280,630,350,385,35,455,420,525,70,210,560,6,2,6,6,6,0,6,6,0,6,6,0,6,6,7,1,6,0,1,8,16,0,13,0,14,beers[1] = pivot; swap beers[1] & beers[0]
14,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,2,6,6,6,0,6,6,0,6,6,1,6,6,7,0,6,0,1,8,16,0,13,0,14,
15,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,2,6,6,6,0,6,6,0,6,6,1,6,6,7,0,6,0,1,8,16,0,13,0,14,
4,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,2,6,6,6,0,6,6,0,6,6,1,6,6,7,0,6,0,1,8,16,0,13,0,14,
5,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,2,1,6,6,0,6,6,0,6,6,6,6,6,7,0,6,0,2,8,16,0,13,0,14,beers[2] < pivot
5,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,2,6,1,6,0,6,6,0,6,6,6,6,6,7,0,6,0,3,8,16,0,13,0,14,beers[3] < pivot
6,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,2,6,6,1,0,6,6,0,6,6,6,6,6,7,0,6,0,4,8,16,0,13,0,14,beers[4] >= pivot
7,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,6,1,0,6,2,0,6,6,6,6,6,7,0,6,0,4,7,16,0,13,0,14,beers[7] > pivot
7,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,6,1,0,2,6,0,6,6,6,6,6,7,0,6,0,4,6,16,0,13,0,14,beers[6] > pivot
7,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,6,1,0,6,6,0,6,6,6,6,6,7,0,2,0,4,5,16,0,13,0,14,beers[5] > pivot
7,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,6,1,0,6,6,0,6,6,6,6,6,7,0,6,0,4,4,16,0,13,0,14,beers[4] > pivot
9,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,2,1,0,6,6,0,6,6,6,6,6,7,0,6,0,4,3,16,0,13,0,14,beers[3] <= pivot
10,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,2,1,0,6,6,0,6,6,6,6,6,7,0,6,0,4,3,16,0,13,0,14,i >= j
18,490,315,105,140,175,595,245,280,630,350,385,70,455,420,525,35,210,560,6,6,6,2,1,0,6,6,0,6,6,6,6,6,7,0,6,0,4,3,16,0,13,0,14,swap beers[4] and pivot
19,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,6,6,6,2,7,0,6,6,0,6,6,6,6,6,1,0,6,0,4,3,16,0,13,0,14,
20,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,6,6,6,2,7,0,6,6,0,6,6,6,6,6,6,0,1,0,5,3,16,0,13,0,14,
23,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,6,6,6,2,7,0,6,6,0,6,6,6,6,6,6,0,1,0,5,3,0,0,13,0,14,
26,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,6,6,6,2,7,0,6,6,0,6,6,6,6,6,6,0,1,0,5,3,13,0,13,0,14,left quicksort(0, 3)
0,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,6,6,6,2,7,0,6,6,0,6,6,6,6,6,6,0,1,0,5,3,13,0,13,0,14,
2,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,6,6,6,2,7,0,6,6,0,6,6,6,6,6,6,0,1,0,5,3,13,0,13,0,14,
3,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,0,0,6,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,-1,3,13,-1,3,0,3,
4,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,0,0,6,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,-1,3,13,-1,3,0,3,
6,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,0,0,6,2,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,3,13,-1,3,0,3,beers[0] >= pivot
9,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,0,0,2,7,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,13,-1,3,0,3,beers[2] <= pivot
11,490,315,105,140,525,595,245,280,630,350,385,70,455,420,175,35,210,560,0,0,2,7,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,13,-1,3,0,3,swap beers[0] and beers[2]
12,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,1,7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,13,-1,3,0,3,
13,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,1,7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,13,0,3,0,3,beers[0] = pivot; swap beers[0] & beers[0]
14,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,1,7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,13,0,3,0,3,
15,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,1,7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,13,0,3,0,3,
4,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,1,7,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,13,0,3,0,3,
5,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,2,13,0,3,0,3,beers[1] < pivot
6,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,1,0,0,2,2,13,0,3,0,3,beers[2] >= pivot
9,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,13,0,3,0,3,beers[1] <= pivot
10,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,13,0,3,0,3,i >= j
18,490,315,35,140,525,595,245,280,630,350,385,70,455,420,175,105,210,560,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,1,13,0,3,0,3,swap beers[2] and pivot
19,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,0,0,2,1,13,0,3,0,3,
20,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,13,0,3,0,3,
23,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,0,3,0,3,
26,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,2,0,3,0,3,left quicksort(0, 1)
0,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,2,0,3,0,3,
2,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,2,0,3,0,3,
3,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,1,2,-1,1,0,1,
4,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,1,2,-1,1,0,1,
6,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,-1,1,0,1,beers[0] >= pivot
7,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,-1,1,0,1,beers[0] > pivot
8,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,-1,1,0,1,j == left
9,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,-1,1,0,1,beers[0] <= pivot
10,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,-1,1,0,1,i >= j
18,490,315,35,105,525,595,245,280,630,350,385,70,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2,-1,1,0,1,swap beers[0] and pivot
19,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,1,0,1,
20,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,2,-1,1,0,1,
23,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,
26,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,left quicksort(0, -1)
0,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,
1,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,beers[-1]  <= beers[0]; return
27,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,right quicksort(1, 1)
0,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,
1,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,beers[1]  <= beers[1]; return
28,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,
27,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,right quicksort(1, 3)
0,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,
2,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,-1,0,-1,1,0,1,
3,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,3,1,3,
4,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,3,1,3,
5,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,3,1,3,beers[1] < pivot
5,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,3,1,3,beers[2] < pivot
6,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,3,1,3,beers[3] >= pivot
9,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,1,3,beers[2] <= pivot
10,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,1,3,i >= j
18,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,1,3,swap beers[3] and pivot
19,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,3,1,3,
20,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,0,0,3,1,3,
23,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,1,0,3,1,3,
26,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,2,0,3,1,3,left quicksort(1, 2)
0,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,2,0,3,1,3,
2,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,7,0,0,4,2,2,0,3,1,3,
3,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,1,2,
4,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2,1,2,
6,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,2,beers[1] >= pivot
9,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,beers[1] <= pivot
10,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,i >= j
18,490,315,70,105,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,swap beers[1] and pivot
19,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,
20,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,1,2,
23,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,1,2,
26,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,1,2,left quicksort(1, 0)
0,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,1,2,
1,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,1,2,beers[0]  <= beers[1]; return
27,490,315,105,70,525,595,245,280,630,350,385,35,455,420,175,140,210,560,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,2,1,2,right quicksort(2, 2)
